year,date,team1,team2,team1_venue,team1_outcome,team1_score,team2_score
2018,12/19/17,Texas A&M Corpus Chr,Mississippi,A,L,63,85
2018,12/28/17,Texas A&M Corpus Chr,Central Arkansas,A,L,69,81
2018,12/30/17,Texas A&M Corpus Chr,Lamar,H,L,72,77
2018,1/3/18,Texas A&M Corpus Chr,Northwestern St.,H,W,67,65
2018,1/10/18,Texas A&M Corpus Chr,Sam Houston St.,H,L,50,82
2018,1/13/18,Texas A&M Corpus Chr,New Orleans,A,L,55,61
2018,1/16/18,Texas A&M Corpus Chr,Nicholls St.,A,L,61,91
2018,1/24/18,Texas A&M Corpus Chr,Abilene Christian,H,W,80,66
2018,1/27/18,Texas A&M Corpus Chr,Houston Christian,H,W,79,69
2018,1/31/18,Texas A&M Corpus Chr,Southeastern Louisia,A,W,67,54
2018,2/3/18,Texas A&M Corpus Chr,Incarnate Word,A,W,56,51
2018,2/7/18,Texas A&M Corpus Chr,Sam Houston St.,A,L,64,66
2018,2/10/18,Texas A&M Corpus Chr,New Orleans,H,L,53,62
2018,2/14/18,Texas A&M Corpus Chr,Stephen F. Austin,H,L,68,87
2018,2/17/18,Texas A&M Corpus Chr,Lamar,A,L,76,79
2018,2/22/18,Texas A&M Corpus Chr,Abilene Christian,A,W,76,67
2018,2/24/18,Texas A&M Corpus Chr,Incarnate Word,H,L,62,69
2018,2/28/18,Texas A&M Corpus Chr,McNeese St.,H,W,82,70
2018,3/3/18,Texas A&M Corpus Chr,Houston Christian,A,W,92,87
2018,3/7/18,Texas A&M Corpus Chr,New Orleans,N,L,76,83
2018,11/10/17,Mississippi St.,Alabama St.,H,W,96,68
2018,11/18/17,Mississippi St.,Florida A&M,H,W,79,48
2018,11/20/17,Mississippi St.,Green Bay,H,W,77,68
2018,11/22/17,Mississippi St.,Stephen F. Austin,H,W,80,75
2018,11/26/17,Mississippi St.,Jacksonville St.,H,W,59,56
2018,11/30/17,Mississippi St.,North Dakota St.,H,W,83,59
2018,12/3/17,Mississippi St.,Dayton,H,W,61,59
2018,12/12/17,Mississippi St.,Cincinnati,A,L,50,65
2018,12/16/17,Mississippi St.,Tennessee Martin,H,W,92,61
2018,12/20/17,Mississippi St.,Little Rock,H,W,64,48
2018,12/23/17,Mississippi St.,Southern Miss,N,W,70,64
2018,12/30/17,Mississippi St.,North Florida,H,W,109,81
2018,1/2/18,Mississippi St.,Arkansas,H,W,78,75
2018,1/6/18,Mississippi St.,Mississippi,A,L,58,64
2018,1/10/18,Mississippi St.,Florida,A,L,54,71
2018,1/13/18,Mississippi St.,Auburn,H,L,68,76
2018,1/16/18,Mississippi St.,Vanderbilt,H,W,80,62
2018,1/20/18,Mississippi St.,Alabama,A,L,62,68
2018,1/23/18,Mississippi St.,Kentucky,A,L,65,78
2018,1/27/18,Mississippi St.,Missouri,H,W,74,62
2018,1/31/18,Mississippi St.,South Carolina,A,W,81,76
2018,2/3/18,Mississippi St.,Georgia,H,W,72,57
2018,2/6/18,Mississippi St.,Alabama,H,W,67,63
2018,2/10/18,Mississippi St.,Missouri,A,L,85,89
2018,2/14/18,Mississippi St.,Vanderbilt,A,L,80,81
2018,2/17/18,Mississippi St.,Mississippi,H,W,79,62
2018,2/20/18,Mississippi St.,Texas A&M,A,W,93,81
2018,2/24/18,Mississippi St.,South Carolina,H,W,72,68
2018,2/27/18,Mississippi St.,Tennessee,H,L,54,76
2018,3/3/18,Mississippi St.,LSU,A,L,57,78
2018,3/8/18,Mississippi St.,LSU,N,W,80,77
2018,3/9/18,Mississippi St.,Tennessee,N,L,59,62
2018,3/14/18,Mississippi St.,Nebraska,H,W,66,59
2018,3/18/18,Mississippi St.,Baylor,A,W,78,77
2018,3/20/18,Mississippi St.,Louisville,A,W,79,56
2018,3/27/18,Mississippi St.,Penn St.,N,L,60,75
2018,11/14/17,Georgia St.,Rice,A,W,75,54
2018,11/17/17,Georgia St.,Mississippi,A,L,72,77
2018,11/20/17,Georgia St.,Eastern Washington,N,W,68,50
2018,11/22/17,Georgia St.,Prairie View A&M,N,L,56,71
2018,11/26/17,Georgia St.,Tulane,H,W,70,59
2018,11/29/17,Georgia St.,Alabama A&M,A,W,63,53
2018,12/4/17,Georgia St.,Liberty,H,L,74,77
2018,12/9/17,Georgia St.,Montana,H,W,71,68
2018,12/16/17,Georgia St.,Dayton,A,L,83,88
2018,12/20/17,Georgia St.,Massachusetts,A,W,71,63
2018,12/23/17,Georgia St.,Chattanooga,A,W,71,48
2018,12/29/17,Georgia St.,South Alabama,A,L,64,86
2018,12/31/17,Georgia St.,Troy,A,L,66,68
2018,1/4/18,Georgia St.,Little Rock,H,W,73,64
2018,1/6/18,Georgia St.,Arkansas St.,H,W,79,75
2018,1/11/18,Georgia St.,Appalachian St.,A,W,71,58
2018,1/13/18,Georgia St.,Coastal Carolina,A,W,72,58
2018,1/20/18,Georgia St.,Georgia Southern,H,W,83,66
2018,1/25/18,Georgia St.,UT Arlington,H,W,81,75
2018,1/27/18,Georgia St.,Texas St.,H,W,54,50
2018,2/1/18,Georgia St.,Arkansas St.,A,W,77,66
2018,2/3/18,Georgia St.,Little Rock,A,W,81,51
2018,2/8/18,Georgia St.,Louisiana Lafayette,H,W,106,92
2018,2/10/18,Georgia St.,Louisiana Monroe,H,L,82,90
2018,2/16/18,Georgia St.,Georgia Southern,A,L,80,85
2018,2/22/18,Georgia St.,Texas St.,A,W,77,50
2018,2/24/18,Georgia St.,UT Arlington,A,L,81,89
2018,3/1/18,Georgia St.,Troy,H,L,70,83
2018,3/3/18,Georgia St.,South Alabama,H,W,90,75
2018,3/9/18,Georgia St.,Troy,N,W,73,51
2018,3/10/18,Georgia St.,Georgia Southern,N,W,73,67
2018,3/11/18,Georgia St.,UT Arlington,N,W,74,61
2018,3/16/18,Georgia St.,Cincinnati,N,L,53,68
2018,11/11/17,Mississippi Valley S,BYU,A,L,61,91
2018,11/13/17,Mississippi Valley S,Utah,A,L,51,91
2018,11/15/17,Mississippi Valley S,Utah St.,A,L,47,83
2018,11/19/17,Mississippi Valley S,Kent St.,A,L,67,80
2018,11/21/17,Mississippi Valley S,Loyola Chicago,A,L,50,63
2018,11/25/17,Mississippi Valley S,Southeastern Louisia,N,L,59,73
2018,11/26/17,Mississippi Valley S,Samford,A,L,70,83
2018,12/3/17,Mississippi Valley S,Oklahoma St.,A,L,62,83
2018,12/13/17,Mississippi Valley S,Duquesne,A,L,49,73
2018,12/16/17,Mississippi Valley S,Akron,A,L,63,81
2018,12/18/17,Mississippi Valley S,Grand Canyon,A,L,38,71
2018,12/20/17,Mississippi Valley S,UNLV,A,L,63,95
2018,12/23/17,Mississippi Valley S,UAB,A,L,57,74
2018,1/1/18,Mississippi Valley S,Arkansas Pine Bluff,H,L,71,80
2018,1/6/18,Mississippi Valley S,Alabama St.,A,L,46,63
2018,1/8/18,Mississippi Valley S,Alabama A&M,A,L,55,65
2018,1/13/18,Mississippi Valley S,Alcorn St.,H,L,63,77
2018,1/15/18,Mississippi Valley S,Southern,H,L,70,78
2018,1/20/18,Mississippi Valley S,Texas Southern,A,L,77,91
2018,1/22/18,Mississippi Valley S,Prairie View A&M,A,L,77,93
2018,1/27/18,Mississippi Valley S,Jackson St.,H,W,72,67
2018,1/29/18,Mississippi Valley S,Grambling St.,H,L,89,92
2018,2/3/18,Mississippi Valley S,Alabama St.,H,L,85,89
2018,2/5/18,Mississippi Valley S,Alabama A&M,H,W,77,67
2018,2/10/18,Mississippi Valley S,Alcorn St.,A,L,90,94
2018,2/12/18,Mississippi Valley S,Southern,A,L,51,55
2018,2/17/18,Mississippi Valley S,Texas Southern,H,L,71,72
2018,2/19/18,Mississippi Valley S,Prairie View A&M,H,W,76,71
2018,2/24/18,Mississippi Valley S,Jackson St.,A,L,59,60
2018,2/26/18,Mississippi Valley S,Grambling St.,A,W,79,74
2018,3/3/18,Mississippi Valley S,Arkansas Pine Bluff,A,L,57,94
2018,3/6/18,Mississippi Valley S,Arkansas Pine Bluff,N,L,73,77
2018,11/10/17,Oakland,Fort Wayne,H,W,85,71
2018,11/13/17,Oakland,New Orleans,H,W,87,68
2018,11/18/17,Oakland,Toledo,A,L,74,87
2018,11/20/17,Oakland,Syracuse,A,L,50,74
2018,11/24/17,Oakland,Kansas,A,L,59,102
2018,11/27/17,Oakland,Oral Roberts,A,W,93,86
2018,11/30/17,Oakland,Texas Southern,H,W,97,87
2018,12/2/17,Oakland,Western Michigan,A,W,78,73
2018,12/6/17,Oakland,Eastern Michigan,A,L,89,95
2018,12/9/17,Oakland,Chicago St.,H,W,82,50
2018,12/16/17,Oakland,Michigan St.,N,L,73,86
2018,12/20/17,Oakland,Towson,H,W,97,86
2018,12/22/17,Oakland,Eastern Michigan,H,W,86,81
2018,12/28/17,Oakland,Milwaukee,A,W,76,68
2018,12/30/17,Oakland,Green Bay,A,L,79,80
2018,1/5/18,Oakland,Northern Kentucky,H,L,83,87
2018,1/7/18,Oakland,Wright St.,H,L,81,86
2018,1/10/18,Oakland,Youngstown St.,H,W,95,82
2018,1/12/18,Oakland,Cleveland St.,H,W,81,68
2018,1/15/18,Oakland,Illinois Chicago,A,W,78,68
2018,1/20/18,Oakland,Detroit,A,W,92,86
2018,1/26/18,Oakland,Northern Kentucky,A,W,83,70
2018,1/28/18,Oakland,Wright St.,A,L,51,64
2018,2/2/18,Oakland,Illinois Chicago,H,L,73,79
2018,2/4/18,Oakland,IUPUI,H,W,82,74
2018,2/9/18,Oakland,Detroit,H,W,87,78
2018,2/14/18,Oakland,Youngstown St.,A,L,73,75
2018,2/16/18,Oakland,Cleveland St.,A,W,82,66
2018,2/19/18,Oakland,IUPUI,A,L,67,74
2018,2/22/18,Oakland,Green Bay,H,L,90,96
2018,2/24/18,Oakland,Milwaukee,H,W,72,70
2018,3/4/18,Oakland,IUPUI,N,W,62,55
2018,3/5/18,Oakland,Cleveland St.,N,L,43,44
2018,11/12/17,Harvard,Massachusetts,H,W,70,67
2018,11/16/17,Harvard,Holy Cross,A,L,69,73
2018,11/18/17,Harvard,Manhattan,A,L,69,73
2018,11/23/17,Harvard,Saint Mary's,N,L,71,89
2018,11/24/17,Harvard,Saint Joseph's,N,W,77,71
2018,11/26/17,Harvard,Cal St. Fullerton,A,L,61,70
2018,11/30/17,Harvard,Northeastern,A,L,61,77
2018,12/2/17,Harvard,Kentucky,A,L,70,79
2018,12/6/17,Harvard,Fordham,A,W,47,45
2018,12/21/17,Harvard,Boston University,H,W,74,63
2018,12/23/17,Harvard,George Washington,A,L,48,58
2018,12/30/17,Harvard,Minnesota,A,L,55,65
2018,1/2/18,Harvard,Vermont,H,L,56,62
2018,1/6/18,Harvard,Dartmouth,H,W,61,51
2018,1/10/18,Harvard,Wofford,A,L,62,63
2018,1/20/18,Harvard,Dartmouth,A,W,62,57
2018,1/26/18,Harvard,Yale,A,W,54,52
2018,1/27/18,Harvard,Brown,A,W,86,77
2018,2/2/18,Harvard,Columbia,A,L,76,83
2018,2/3/18,Harvard,Cornell,A,W,76,73
2018,2/9/18,Harvard,Princeton,H,W,66,51
2018,2/10/18,Harvard,Penn,H,W,76,67
2018,2/16/18,Harvard,Brown,H,W,65,58
2018,2/17/18,Harvard,Yale,H,W,64,49
2018,2/23/18,Harvard,Princeton,A,W,72,66
2018,2/24/18,Harvard,Penn,A,L,71,74
2018,3/2/18,Harvard,Cornell,H,W,98,88
2018,3/3/18,Harvard,Columbia,H,W,93,74
2018,3/10/18,Harvard,Cornell,N,W,74,55
2018,3/11/18,Harvard,Penn,A,L,65,68
2018,3/14/18,Harvard,Marquette,A,L,60,67
2018,11/11/17,North Dakota St.,UC Santa Barbara,A,L,66,85
2018,11/13/17,North Dakota St.,USC,A,L,65,75
2018,11/17/17,North Dakota St.,Missouri St.,A,W,57,54
2018,11/22/17,North Dakota St.,Florida A&M,H,W,80,66
2018,11/25/17,North Dakota St.,Stetson,H,W,94,58
2018,11/28/17,North Dakota St.,Stephen F. Austin,A,L,50,54
2018,11/30/17,North Dakota St.,Mississippi St.,A,L,59,83
2018,12/4/17,North Dakota St.,Missouri St.,H,L,58,71
2018,12/9/17,North Dakota St.,North Dakota,A,W,88,79
2018,12/18/17,North Dakota St.,Arizona,A,L,53,83
2018,12/21/17,North Dakota St.,UNC Wilmington,N,W,100,63
2018,12/22/17,North Dakota St.,UTEP,A,W,63,51
2018,1/3/18,North Dakota St.,South Dakota St.,H,L,80,87
2018,1/6/18,North Dakota St.,South Dakota,A,W,84,79
2018,1/11/18,North Dakota St.,Denver,H,L,61,67
2018,1/13/18,North Dakota St.,Oral Roberts,H,W,82,64
2018,1/16/18,North Dakota St.,North Dakota,H,L,77,86
2018,1/20/18,North Dakota St.,Fort Wayne,A,L,88,92
2018,1/25/18,North Dakota St.,Nebraska Omaha,H,W,73,58
2018,1/27/18,North Dakota St.,Western Illinois,H,W,80,69
2018,2/1/18,North Dakota St.,South Dakota St.,A,L,63,82
2018,2/3/18,North Dakota St.,South Dakota,H,L,72,76
2018,2/8/18,North Dakota St.,Oral Roberts,A,L,66,67
2018,2/10/18,North Dakota St.,Denver,A,L,63,66
2018,2/17/18,North Dakota St.,Fort Wayne,H,L,72,84
2018,2/22/18,North Dakota St.,Western Illinois,A,L,74,82
2018,2/24/18,North Dakota St.,Nebraska Omaha,A,W,84,62
2018,3/4/18,North Dakota St.,Fort Wayne,N,W,86,82
2018,3/5/18,North Dakota St.,South Dakota St.,N,L,57,78
2018,11/10/17,Marquette,Mount St. Mary's,H,W,80,59
2018,11/14/17,Marquette,Purdue,H,L,71,86
2018,11/20/17,Marquette,VCU,N,W,94,83
2018,11/21/17,Marquette,Wichita St.,N,L,66,80
2018,11/22/17,Marquette,LSU,N,W,94,84
2018,11/27/17,Marquette,Eastern Illinois,H,W,86,83
2018,11/29/17,Marquette,Chicago St.,H,W,95,69
2018,12/2/17,Marquette,Georgia,H,L,66,73
2018,12/5/17,Marquette,Vermont,H,W,91,81
2018,12/9/17,Marquette,Wisconsin,A,W,82,63
2018,12/18/17,Marquette,Northern Illinois,H,W,79,70
2018,12/21/17,Marquette,American,H,W,92,51
2018,12/27/17,Marquette,Xavier,H,L,87,91
2018,12/30/17,Marquette,Georgetown,H,W,74,65
2018,1/3/18,Marquette,Providence,A,W,95,90
2018,1/6/18,Marquette,Villanova,A,L,90,100
2018,1/9/18,Marquette,Seton Hall,H,W,84,64
2018,1/12/18,Marquette,Butler,A,L,83,94
2018,1/15/18,Marquette,DePaul,H,W,70,52
2018,1/24/18,Marquette,Xavier,A,L,70,89
2018,1/28/18,Marquette,Villanova,H,L,82,85
2018,1/31/18,Marquette,Butler,H,L,72,92
2018,2/3/18,Marquette,Providence,H,L,75,77
2018,2/7/18,Marquette,Seton Hall,A,W,88,85
2018,2/10/18,Marquette,St. John's,A,L,78,86
2018,2/17/18,Marquette,Creighton,A,W,90,86
2018,2/21/18,Marquette,St. John's,H,W,85,73
2018,2/24/18,Marquette,DePaul,A,L,62,70
2018,2/26/18,Marquette,Georgetown,A,W,90,86
2018,3/3/18,Marquette,Creighton,H,W,85,81
2018,3/7/18,Marquette,DePaul,N,W,72,69
2018,3/8/18,Marquette,Villanova,N,L,70,94
2018,3/14/18,Marquette,Harvard,H,W,67,60
2018,3/18/18,Marquette,Oregon,H,W,101,92
2018,3/20/18,Marquette,Penn St.,H,L,80,85
2018,11/10/17,Pittsburgh,Navy,A,L,62,71
2018,11/13/17,Pittsburgh,Montana,H,L,78,83
2018,11/15/17,Pittsburgh,UC Santa Barbara,H,W,70,62
2018,11/20/17,Pittsburgh,Penn St.,N,L,54,85
2018,11/21/17,Pittsburgh,Oklahoma St.,N,L,67,73
2018,11/25/17,Pittsburgh,Lehigh,H,W,80,68
2018,11/28/17,Pittsburgh,High Point,H,W,71,63
2018,12/1/17,Pittsburgh,Duquesne,N,W,76,64
2018,12/5/17,Pittsburgh,Mount St. Mary's,H,W,82,78
2018,12/9/17,Pittsburgh,West Virginia,H,L,60,69
2018,12/16/17,Pittsburgh,McNeese St.,H,W,72,51
2018,12/19/17,Pittsburgh,Delaware St.,H,W,74,68
2018,12/22/17,Pittsburgh,Towson,H,W,63,59
2018,12/30/17,Pittsburgh,Miami FL,H,L,53,67
2018,1/2/18,Pittsburgh,Louisville,A,L,51,77
2018,1/6/18,Pittsburgh,Virginia Tech,A,L,67,81
2018,1/10/18,Pittsburgh,Duke,H,L,52,87
2018,1/13/18,Pittsburgh,Georgia Tech,H,L,54,69
2018,1/16/18,Pittsburgh,Syracuse,A,L,45,59
2018,1/20/18,Pittsburgh,Duke,A,L,54,81
2018,1/24/18,Pittsburgh,North Carolina St.,H,L,68,72
2018,1/27/18,Pittsburgh,Syracuse,H,L,55,60
2018,1/31/18,Pittsburgh,Miami FL,A,L,57,69
2018,2/3/18,Pittsburgh,North Carolina,A,L,65,96
2018,2/8/18,Pittsburgh,Clemson,A,L,48,72
2018,2/11/18,Pittsburgh,Louisville,H,L,60,94
2018,2/13/18,Pittsburgh,Boston College,H,L,58,81
2018,2/18/18,Pittsburgh,Florida St.,A,L,75,88
2018,2/21/18,Pittsburgh,Wake Forest,H,L,57,63
2018,2/24/18,Pittsburgh,Virginia,H,L,37,66
2018,2/28/18,Pittsburgh,Notre Dame,A,L,56,73
2018,3/6/18,Pittsburgh,Notre Dame,N,L,64,67
2018,11/10/17,Georgia,Bryant,H,W,79,54
2018,11/14/17,Georgia,USC Upstate,H,W,74,65
2018,11/19/17,Georgia,Texas A&M Corpus Chr,H,W,68,65
2018,11/23/17,Georgia,Cal St. Fullerton,A,W,64,57
2018,11/24/17,Georgia,San Diego St.,N,L,68,75
2018,11/26/17,Georgia,Saint Mary's,N,W,83,81
2018,12/2/17,Georgia,Marquette,A,W,73,66
2018,12/5/17,Georgia,Winthrop,H,W,87,82
2018,12/16/17,Georgia,Massachusetts,A,L,62,72
2018,12/19/17,Georgia,Georgia Tech,H,W,80,59
2018,12/22/17,Georgia,Temple,H,W,84,66
2018,12/31/17,Georgia,Kentucky,A,L,61,66
2018,1/3/18,Georgia,Mississippi,H,W,71,60
2018,1/6/18,Georgia,Alabama,H,W,65,46
2018,1/10/18,Georgia,Missouri,A,L,56,68
2018,1/13/18,Georgia,South Carolina,H,L,57,64
2018,1/16/18,Georgia,LSU,A,W,61,60
2018,1/20/18,Georgia,Auburn,A,L,65,79
2018,1/23/18,Georgia,Arkansas,H,L,77,80
2018,1/27/18,Georgia,Kansas St.,A,L,51,56
2018,1/30/18,Georgia,Florida,H,W,72,60
2018,2/3/18,Georgia,Mississippi St.,A,L,57,72
2018,2/7/18,Georgia,Vanderbilt,A,L,66,81
2018,2/10/18,Georgia,Auburn,H,L,61,78
2018,2/14/18,Georgia,Florida,A,W,72,69
2018,2/17/18,Georgia,Tennessee,H,W,73,62
2018,2/21/18,Georgia,South Carolina,A,L,57,66
2018,2/24/18,Georgia,LSU,H,W,93,82
2018,2/28/18,Georgia,Texas A&M,H,L,60,61
2018,3/3/18,Georgia,Tennessee,A,L,61,66
2018,3/7/18,Georgia,Vanderbilt,N,W,78,62
2018,3/8/18,Georgia,Missouri,N,W,62,60
2018,3/9/18,Georgia,Kentucky,N,L,49,62
2018,11/10/17,Baylor,Central Arkansas,H,W,107,66
2018,11/13/17,Baylor,Texas A&M Corpus Chr,H,W,70,46
2018,11/17/17,Baylor,Alcorn St.,H,W,78,61
2018,11/20/17,Baylor,Wisconsin,N,W,70,65
2018,11/21/17,Baylor,Creighton,N,W,65,59
2018,11/28/17,Baylor,Xavier,A,L,63,76
2018,12/2/17,Baylor,Wichita St.,H,L,62,69
2018,12/4/17,Baylor,Sam Houston St.,H,W,84,56
2018,12/14/17,Baylor,Texas Southern,H,W,99,68
2018,12/17/17,Baylor,Savannah St.,H,W,118,86
2018,12/20/17,Baylor,Southern,H,W,80,60
2018,12/29/17,Baylor,Texas Tech,A,L,53,77
2018,1/2/18,Baylor,TCU,H,L,78,81
2018,1/6/18,Baylor,Texas,H,W,69,60
2018,1/9/18,Baylor,West Virginia,A,L,54,57
2018,1/13/18,Baylor,Iowa St.,A,L,65,75
2018,1/15/18,Baylor,Oklahoma St.,H,W,76,60
2018,1/20/18,Baylor,Kansas,A,L,67,70
2018,1/22/18,Baylor,Kansas St.,H,L,83,90
2018,1/27/18,Baylor,Florida,A,L,60,81
2018,1/30/18,Baylor,Oklahoma,A,L,96,98
2018,2/3/18,Baylor,Iowa St.,H,W,81,67
2018,2/6/18,Baylor,Oklahoma St.,A,W,67,56
2018,2/10/18,Baylor,Kansas,H,W,80,64
2018,2/12/18,Baylor,Texas,A,W,74,73
2018,2/17/18,Baylor,Texas Tech,H,W,59,57
2018,2/20/18,Baylor,West Virginia,H,L,60,71
2018,2/24/18,Baylor,TCU,A,L,72,82
2018,2/27/18,Baylor,Oklahoma,H,W,87,64
2018,3/3/18,Baylor,Kansas St.,A,L,67,77
2018,3/8/18,Baylor,West Virginia,N,L,65,78
2018,3/13/18,Baylor,Wagner,H,W,80,59
2018,3/18/18,Baylor,Mississippi St.,H,L,77,78
2018,11/10/17,UCLA,Georgia Tech,N,W,63,60
2018,11/15/17,UCLA,Central Arkansas,H,W,106,101
2018,11/17/17,UCLA,South Carolina St.,H,W,96,68
2018,11/20/17,UCLA,Creighton,N,L,89,100
2018,11/21/17,UCLA,Wisconsin,N,W,72,70
2018,11/26/17,UCLA,UC Irvine,H,W,87,63
2018,11/29/17,UCLA,Cal St. Bakersfield,H,W,75,66
2018,12/3/17,UCLA,Detroit,H,W,106,73
2018,12/9/17,UCLA,Michigan,A,L,69,78
2018,12/16/17,UCLA,Cincinnati,H,L,63,77
2018,12/19/17,UCLA,South Dakota,H,W,85,82
2018,12/23/17,UCLA,Kentucky,N,W,83,75
2018,12/29/17,UCLA,Washington St.,H,W,96,82
2018,12/31/17,UCLA,Washington,H,W,74,53
2018,1/4/18,UCLA,Stanford,A,L,99,107
2018,1/6/18,UCLA,California,A,W,107,84
2018,1/11/18,UCLA,Utah,H,W,83,64
2018,1/13/18,UCLA,Colorado,H,L,59,68
2018,1/18/18,UCLA,Oregon St.,A,L,63,69
2018,1/20/18,UCLA,Oregon,A,L,91,94
2018,1/25/18,UCLA,California,H,W,70,57
2018,1/27/18,UCLA,Stanford,H,W,89,73
2018,2/3/18,UCLA,USC,H,W,82,79
2018,2/8/18,UCLA,Arizona,A,W,82,74
2018,2/10/18,UCLA,Arizona St.,A,L,79,88
2018,2/15/18,UCLA,Oregon St.,H,W,75,68
2018,2/17/18,UCLA,Oregon,H,W,86,78
2018,2/22/18,UCLA,Utah,A,L,78,84
2018,2/25/18,UCLA,Colorado,A,L,76,80
2018,3/3/18,UCLA,USC,A,W,83,72
2018,3/8/18,UCLA,Stanford,N,W,88,77
2018,3/9/18,UCLA,Arizona,N,L,67,78
2018,3/13/18,UCLA,St. Bonaventure,N,L,58,65
2018,11/13/17,Abilene Christian,Arkansas St.,A,L,69,83
2018,11/20/17,Abilene Christian,Lipscomb,H,L,67,75
2018,11/24/17,Abilene Christian,Campbell,A,W,85,80
2018,11/25/17,Abilene Christian,USC Upstate,N,L,78,88
2018,11/26/17,Abilene Christian,Bowling Green,N,W,88,83
2018,12/6/17,Abilene Christian,Air Force,A,W,62,58
2018,12/9/17,Abilene Christian,Texas St.,H,W,72,68
2018,12/17/17,Abilene Christian,Lipscomb,A,L,65,67
2018,12/22/17,Abilene Christian,Texas Tech,A,L,47,74
2018,12/28/17,Abilene Christian,New Orleans,A,L,74,77
2018,12/30/17,Abilene Christian,Sam Houston St.,H,W,75,72
2018,1/3/18,Abilene Christian,McNeese St.,H,W,79,74
2018,1/6/18,Abilene Christian,Southeastern Louisia,H,L,70,72
2018,1/10/18,Abilene Christian,Houston Christian,A,W,82,74
2018,1/13/18,Abilene Christian,Northwestern St.,A,W,69,58
2018,1/17/18,Abilene Christian,Stephen F. Austin,H,L,66,76
2018,1/20/18,Abilene Christian,Central Arkansas,A,W,80,63
2018,1/24/18,Abilene Christian,Texas A&M Corpus Chr,A,L,66,80
2018,1/31/18,Abilene Christian,Lamar,H,W,74,69
2018,2/3/18,Abilene Christian,Sam Houston St.,A,L,77,84
2018,2/7/18,Abilene Christian,Nicholls St.,H,L,65,69
2018,2/10/18,Abilene Christian,Incarnate Word,H,W,80,69
2018,2/17/18,Abilene Christian,Southeastern Louisia,A,L,54,68
2018,2/22/18,Abilene Christian,Texas A&M Corpus Chr,H,L,67,76
2018,2/24/18,Abilene Christian,Central Arkansas,H,L,72,74
2018,2/28/18,Abilene Christian,Stephen F. Austin,A,L,56,76
2018,3/3/18,Abilene Christian,Incarnate Word,A,W,69,59
2018,3/12/18,Abilene Christian,Drake,A,L,73,80
2018,11/10/17,Nicholls St.,UT Rio Grande Valley,A,W,111,106
2018,11/14/17,Nicholls St.,Villanova,A,L,77,113
2018,11/19/17,Nicholls St.,Western Kentucky,A,L,86,100
2018,11/23/17,Nicholls St.,Presbyterian,N,W,76,64
2018,11/24/17,Nicholls St.,UMBC,A,L,88,89
2018,12/1/17,Nicholls St.,Louisiana Lafayette,H,L,80,105
2018,12/3/17,Nicholls St.,Idaho,H,L,68,79
2018,12/18/17,Nicholls St.,Tulane,A,L,69,76
2018,12/23/17,Nicholls St.,Seattle,A,L,89,95
2018,12/28/17,Nicholls St.,Northwestern St.,H,W,87,46
2018,12/30/17,Nicholls St.,Incarnate Word,H,W,77,60
2018,1/3/18,Nicholls St.,Stephen F. Austin,A,L,64,81
2018,1/6/18,Nicholls St.,Houston Christian,A,W,72,71
2018,1/10/18,Nicholls St.,McNeese St.,H,W,85,80
2018,1/13/18,Nicholls St.,Central Arkansas,H,W,86,79
2018,1/16/18,Nicholls St.,Texas A&M Corpus Chr,H,W,91,61
2018,1/24/18,Nicholls St.,Lamar,A,W,79,74
2018,1/27/18,Nicholls St.,Southeastern Louisia,H,L,63,67
2018,2/3/18,Nicholls St.,New Orleans,A,W,81,64
2018,2/7/18,Nicholls St.,Abilene Christian,A,W,69,65
2018,2/10/18,Nicholls St.,Houston Christian,H,W,94,67
2018,2/14/18,Nicholls St.,Sam Houston St.,H,W,73,72
2018,2/17/18,Nicholls St.,Central Arkansas,A,W,87,83
2018,2/21/18,Nicholls St.,McNeese St.,A,W,96,79
2018,2/24/18,Nicholls St.,New Orleans,H,W,78,64
2018,2/28/18,Nicholls St.,Northwestern St.,A,W,73,70
2018,3/3/18,Nicholls St.,Southeastern Louisia,A,L,57,69
2018,3/9/18,Nicholls St.,Stephen F. Austin,N,L,66,78
2018,11/10/17,Albany,Iona,H,W,69,67
2018,11/13/17,Albany,Boston University,A,W,88,74
2018,11/17/17,Albany,Yale,H,W,80,72
2018,11/22/17,Albany,Dartmouth,A,W,91,73
2018,11/25/17,Albany,Holy Cross,A,W,78,62
2018,11/27/17,Albany,Monmouth,A,L,73,81
2018,11/29/17,Albany,Colgate,H,W,75,69
2018,12/2/17,Albany,Columbia,H,W,86,82
2018,12/6/17,Albany,Bryant,H,W,84,68
2018,12/9/17,Albany,Siena,A,W,74,69
2018,12/12/17,Albany,Memphis,A,L,58,67
2018,12/16/17,Albany,Canisius,H,W,68,65
2018,12/20/17,Albany,Louisville,A,L,68,70
2018,12/28/17,Albany,Kent St.,H,W,78,68
2018,1/3/18,Albany,Hartford,H,L,64,72
2018,1/6/18,Albany,New Hampshire,A,L,61,64
2018,1/10/18,Albany,Stony Brook,H,W,78,65
2018,1/13/18,Albany,Maine,A,W,84,66
2018,1/15/18,Albany,Binghamton,A,L,66,79
2018,1/18/18,Albany,UMass Lowell,H,W,70,62
2018,1/21/18,Albany,UMBC,H,W,83,39
2018,1/24/18,Albany,Vermont,A,L,50,61
2018,1/27/18,Albany,Stony Brook,A,W,57,50
