year,date,team1,team2,team1_venue,team1_outcome,team1_score,team2_score,team1_history_1,team1_history_2,team1_history_3,team1_history_4,team1_history_5,team1_history_6,team1_history_7,team1_history_8,team1_history_9,team1_history_10,team2_history_1,team2_history_2,team2_history_3,team2_history_4,team2_history_5,team2_history_6,team2_history_7,team2_history_8,team2_history_9,team2_history_10
2013,12/22/12,James Madison,San Jose St.,N,W,77,68,L,L,W,L,L,L,W,W,L,W,L,L,L,L,W,L,W,W,W,L
2013,12/23/12,James Madison,San Diego,N,W,62,59,L,W,L,L,L,W,W,L,W,W,L,L,W,L,L,L,W,W,L,L
2013,1/2/13,James Madison,Old Dominion,A,W,58,55,W,L,L,L,W,W,L,W,W,W,L,L,L,L,L,L,L,L,W,L
2013,1/5/13,James Madison,Georgia St.,A,L,52,68,L,L,L,W,W,L,W,W,W,W,W,W,L,L,W,L,L,L,L,L
2013,1/7/13,James Madison,Hampton,A,L,65,69,L,L,W,W,L,W,W,W,W,L,L,L,L,L,W,L,W,L,L,L
2013,1/9/13,James Madison,UNC Wilmington,H,W,78,50,L,W,W,L,W,W,W,W,L,L,L,W,W,L,L,L,W,L,L,L
2013,1/12/13,James Madison,Drexel,H,W,51,43,W,W,L,W,W,W,W,L,L,W,W,L,L,W,L,W,L,W,L,L
2013,1/15/13,James Madison,George Mason,A,L,57,68,W,L,W,W,W,W,L,L,W,W,W,L,W,L,W,L,L,W,W,L
2013,1/19/13,James Madison,Towson,A,L,47,73,L,W,W,W,W,L,L,W,W,L,L,L,L,L,W,W,W,W,L,W
2013,1/26/13,James Madison,Old Dominion,H,W,56,46,W,W,W,L,L,W,W,L,L,W,L,L,L,W,L,L,L,L,L,L
2013,1/28/13,James Madison,UNC Wilmington,A,W,63,56,W,W,L,L,W,W,L,L,W,W,L,W,L,L,L,L,W,W,L,W
2013,2/2/13,James Madison,George Mason,H,L,63,74,L,L,W,W,L,L,W,W,W,W,L,L,W,W,L,W,W,W,L,L
2013,2/6/13,James Madison,William & Mary,H,W,81,71,L,W,W,L,L,W,W,W,W,L,L,L,L,L,L,L,L,W,L,W
2013,2/10/13,James Madison,Drexel,A,L,48,60,W,W,L,L,W,W,W,W,L,W,L,L,L,W,W,W,L,W,L,L
2013,2/12/13,James Madison,Towson,H,W,75,70,W,L,L,W,W,W,W,L,W,L,L,W,W,L,L,L,W,W,W,W
2013,2/20/13,James Madison,Northeastern,A,L,64,66,L,W,W,W,W,L,W,L,W,W,W,W,W,L,W,W,W,W,L,L
2013,2/23/13,James Madison,Georgia St.,H,L,62,66,W,W,W,W,L,W,L,W,W,L,W,W,L,W,W,L,L,W,W,L
2013,3/2/13,James Madison,William & Mary,A,W,69,67,W,W,W,L,W,L,W,W,L,L,W,L,W,L,L,W,W,W,L,W
2013,3/9/13,James Madison,William & Mary,N,W,72,67,W,W,L,W,L,W,W,L,L,W,L,W,L,L,W,W,W,L,W,L
2013,3/11/13,James Madison,Northeastern,N,W,70,57,L,W,L,W,W,L,L,W,W,W,W,W,W,W,L,L,W,W,L,W
2013,3/20/13,James Madison,LIU Brooklyn,N,W,68,55,W,L,W,W,L,L,W,W,W,W,W,W,W,L,L,W,W,W,W,W
2013,3/22/13,James Madison,Indiana,N,L,62,83,L,W,W,L,L,W,W,W,W,W,W,W,W,W,L,W,L,W,W,L
2013,12/8/12,Minnesota,USC,A,W,71,57,W,W,W,W,L,W,W,W,W,W,W,L,W,W,L,W,L,L,L,L
2013,12/22/12,Minnesota,Lafayette,H,W,75,50,W,W,L,W,W,W,W,W,W,W,L,L,L,L,L,W,L,W,L,W
2013,12/31/12,Minnesota,Michigan St.,H,W,76,63,W,L,W,W,W,W,W,W,W,W,W,W,W,W,L,W,W,W,W,W
2013,1/6/13,Minnesota,Northwestern,H,W,69,51,L,W,W,W,W,W,W,W,W,W,W,W,L,L,W,L,W,L,W,L
2013,1/9/13,Minnesota,Illinois,A,W,84,67,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,L,W,L,W
2013,1/12/13,Minnesota,Indiana,A,L,81,88,W,W,W,W,W,W,W,W,W,W,W,W,W,W,L,W,W,W,W,W
2013,1/23/13,Minnesota,Northwestern,A,L,48,55,W,W,W,W,W,W,W,W,L,L,L,W,L,W,L,L,W,L,W,L
2013,1/29/13,Minnesota,Nebraska,H,W,84,65,W,W,W,W,W,W,L,L,L,L,L,W,L,L,L,L,L,W,L,W
2013,2/3/13,Minnesota,Iowa,H,W,62,59,W,W,W,W,W,L,L,L,L,W,W,W,L,L,L,W,W,L,L,W
2013,2/6/13,Minnesota,Michigan St.,A,L,50,61,W,W,W,W,L,L,L,L,W,W,W,L,W,W,W,W,W,W,L,W
2013,2/10/13,Minnesota,Illinois,H,L,53,57,W,W,W,L,L,L,L,W,W,L,L,W,L,L,L,W,L,L,L,W
2013,2/17/13,Minnesota,Iowa,A,L,51,72,W,L,L,L,L,W,W,L,L,W,L,W,W,L,L,W,L,L,W,W
2013,2/20/13,Minnesota,Ohio St.,A,L,45,71,L,L,L,L,W,W,L,L,W,L,W,L,W,W,W,W,L,L,W,L
2013,2/26/13,Minnesota,Indiana,H,W,77,73,L,L,L,W,W,L,L,W,L,L,W,W,W,W,W,L,W,W,W,W
2013,3/6/13,Minnesota,Nebraska,A,L,51,53,L,W,W,L,L,W,L,L,W,W,L,W,L,L,W,L,L,W,L,L
2013,3/9/13,Minnesota,Purdue,A,L,73,89,W,W,L,L,W,L,L,W,W,L,L,L,W,L,L,L,W,L,W,L
2013,3/14/13,Minnesota,Illinois,N,L,49,51,W,L,L,W,L,L,W,W,L,L,L,W,W,W,W,W,L,W,L,L
2013,3/24/13,Minnesota,Florida,N,L,64,78,L,W,L,L,W,W,L,L,L,W,L,W,L,W,W,L,W,W,L,W
2013,1/5/13,FIU,Louisiana Lafayette,H,W,75,70,W,W,L,W,L,L,W,L,L,W,L,W,L,W,L,L,W,L,W,L
2013,1/10/13,FIU,Arkansas St.,A,W,66,64,L,W,L,L,W,L,L,W,W,W,L,L,W,W,L,L,W,W,W,W
2013,1/24/13,FIU,Louisiana Lafayette,A,W,80,75,W,L,L,W,W,W,W,L,W,W,L,W,L,W,L,L,L,W,L,L
2013,1/27/13,FIU,South Alabama,A,L,58,60,L,L,W,W,W,W,L,W,W,W,L,W,W,L,W,L,W,L,W,W
2013,2/2/13,FIU,Louisiana Monroe,H,W,76,73,W,W,W,W,L,W,W,W,L,L,L,W,L,W,L,L,L,L,L,L
2013,2/7/13,FIU,Florida Atlantic,H,W,84,65,W,W,W,L,W,W,W,L,L,W,W,W,L,W,W,L,L,L,W,L
2013,2/16/13,FIU,Western Kentucky,H,W,87,82,L,W,W,W,L,L,W,W,L,L,L,L,W,L,L,L,W,W,L,L
2013,2/28/13,FIU,Louisiana Monroe,A,W,67,58,W,W,L,L,W,W,L,L,W,W,L,L,L,L,L,L,W,L,L,L
2013,3/2/13,FIU,Florida Atlantic,A,L,60,77,W,L,L,W,W,L,L,W,W,W,L,L,W,L,L,L,W,L,L,W
2013,3/11/13,FIU,Western Kentucky,N,L,63,65,W,W,L,L,W,W,W,L,W,W,L,L,L,W,W,W,L,W,W,W
2013,12/31/12,Central Connecticut,Syracuse,A,L,62,96,L,L,W,W,W,L,W,L,L,L,W,W,W,W,W,W,W,W,L,W
2013,1/3/13,Central Connecticut,St. Francis PA,A,L,60,67,L,W,W,W,L,W,L,L,L,L,L,L,L,L,L,L,L,L,L,L
2013,1/5/13,Central Connecticut,Robert Morris,A,W,77,70,W,W,W,L,W,L,L,L,L,L,W,W,L,W,W,W,W,W,L,L
2013,1/24/13,Central Connecticut,Quinnipiac,A,L,78,85,L,L,L,L,L,W,W,L,W,L,L,W,L,L,W,L,L,L,W,L
2013,1/26/13,Central Connecticut,St. Francis NY,H,W,72,70,L,L,L,L,W,W,L,W,L,L,L,W,W,W,L,W,W,L,W,L
2013,2/2/13,Central Connecticut,Fairleigh Dickinson,A,W,80,71,L,L,W,W,L,W,L,L,W,W,W,L,L,W,L,L,L,L,L,L
2013,2/7/13,Central Connecticut,LIU Brooklyn,H,L,75,81,L,W,W,L,W,L,L,W,W,W,L,L,L,W,W,W,W,W,W,L
2013,2/25/13,Central Connecticut,Quinnipiac,H,W,67,65,L,L,W,W,W,L,L,L,L,W,L,W,W,L,W,W,W,W,W,W
2013,2/28/13,Central Connecticut,St. Francis PA,H,W,84,81,L,W,W,W,L,L,L,L,W,W,L,L,L,W,L,L,W,L,W,W
2013,3/2/13,Central Connecticut,Robert Morris,H,L,61,81,W,W,W,L,L,L,L,W,W,W,W,L,W,W,W,L,W,W,W,W
2013,1/10/13,Southern Utah,Weber St.,H,L,74,81,L,L,L,L,L,W,L,W,W,L,L,L,W,W,W,L,W,W,W,W
2013,1/17/13,Southern Utah,Montana,A,L,67,73,L,L,L,W,L,W,W,L,L,L,W,L,L,L,W,W,W,W,W,W
2013,1/21/13,Southern Utah,Montana St.,A,L,68,76,L,L,W,L,W,W,L,L,L,L,L,L,L,L,L,W,W,W,L,L
2013,1/26/13,Southern Utah,Eastern Washington,H,W,69,55,W,L,W,W,L,L,L,L,L,W,L,L,L,W,L,L,W,L,L,L
2013,2/2/13,Southern Utah,Northern Arizona,H,W,78,67,W,W,L,L,L,L,L,W,W,W,L,L,W,L,L,L,L,W,W,L
2013,2/9/13,Southern Utah,Weber St.,A,L,58,75,L,L,L,L,L,W,W,W,W,W,W,W,W,W,W,W,L,L,W,W
2013,2/16/13,Southern Utah,Eastern Washington,A,L,72,86,L,L,L,W,W,W,W,W,L,L,W,L,L,L,L,W,W,L,L,W
2013,2/23/13,Southern Utah,Cal St. Northridge,H,W,73,72,L,L,W,W,W,W,W,L,L,L,L,L,W,L,W,W,W,L,L,L
2013,2/28/13,Southern Utah,Montana St.,H,L,61,62,L,W,W,W,W,W,L,L,L,W,W,W,W,L,W,L,L,L,L,L
2013,3/4/13,Southern Utah,Montana,H,L,74,86,W,W,W,W,W,L,L,L,W,L,W,W,W,W,W,W,L,W,L,W
2013,3/9/13,Southern Utah,North Dakota,A,L,61,68,W,W,W,L,L,L,W,L,L,L,L,W,W,L,W,L,W,L,W,W
2013,3/14/13,Southern Utah,North Dakota,N,L,52,69,W,W,L,L,L,W,L,L,L,L,W,W,L,W,L,W,L,W,W,W
2013,12/29/12,Tennessee St.,Eastern Illinois,H,W,67,59,L,L,W,L,L,W,W,L,L,W,L,W,W,W,L,L,L,L,L,L
2013,1/3/13,Tennessee St.,Tennessee Tech,A,W,72,66,L,W,L,L,W,W,L,L,W,W,W,L,L,L,W,L,W,L,L,L
2013,1/10/13,Tennessee St.,Tennessee Martin,H,W,80,48,L,L,W,W,L,L,W,W,W,W,L,W,L,L,L,L,L,L,L,W
2013,1/24/13,Tennessee St.,Eastern Kentucky,A,L,67,76,L,L,W,W,W,W,W,W,W,L,L,L,W,L,W,W,W,W,L,W
2013,1/26/13,Tennessee St.,Morehead St.,A,L,69,78,L,W,W,W,W,W,W,W,L,L,L,L,L,W,W,L,L,W,W,L
2013,1/31/13,Tennessee St.,Tennessee Tech,H,W,84,65,W,W,W,W,W,W,W,L,L,L,L,L,L,L,L,W,L,L,L,W
2013,2/7/13,Tennessee St.,Austin Peay,A,W,88,82,W,W,W,W,W,W,L,L,L,W,L,L,L,W,L,L,L,L,L,L
2013,2/20/13,Tennessee St.,SIU Edwardsville,A,W,83,73,W,W,W,L,L,L,W,W,L,W,W,W,L,W,L,W,L,L,W,L
2013,2/23/13,Tennessee St.,Loyola MD,H,L,67,69,W,W,L,L,L,W,W,L,W,W,W,W,W,L,L,W,W,L,W,W
2013,2/28/13,Tennessee St.,Morehead St.,H,L,100,101,W,L,L,L,W,W,L,W,W,L,W,L,W,L,L,L,W,W,L,L
2013,3/2/13,Tennessee St.,Eastern Kentucky,H,W,85,81,L,L,L,W,W,L,W,W,L,L,W,L,L,W,W,W,W,W,L,W
2013,3/7/13,Tennessee St.,Morehead St.,N,W,88,75,L,L,W,W,L,W,W,L,L,W,L,L,L,W,W,L,L,W,L,W
2013,3/19/13,Tennessee St.,Evansville,A,L,72,84,W,W,L,W,W,L,L,W,W,L,L,L,W,L,L,W,W,W,W,L
2013,12/17/12,Northwestern,Texas St.,H,W,74,68,W,W,W,W,W,W,L,L,W,L,L,W,L,L,L,W,L,L,W,L
2013,12/21/12,Northwestern,Stanford,H,L,68,70,W,W,W,W,W,L,L,W,L,W,W,W,L,L,W,L,W,W,W,L
2013,1/6/13,Northwestern,Minnesota,A,L,51,69,W,W,L,L,W,L,W,L,W,L,L,W,W,W,W,W,W,W,W,W
2013,1/13/13,Northwestern,Iowa,H,L,50,70,L,L,W,L,W,L,W,L,L,W,L,L,W,W,W,W,W,L,L,L
2013,1/17/13,Northwestern,Illinois,A,W,68,54,L,W,L,W,L,W,L,L,W,L,W,W,W,W,L,W,L,W,L,L
2013,1/20/13,Northwestern,Indiana,H,L,59,67,W,L,W,L,W,L,L,W,L,W,W,W,L,W,W,W,W,W,W,L
2013,1/23/13,Northwestern,Minnesota,H,W,55,48,L,W,L,W,L,L,W,L,W,L,W,W,W,W,W,W,W,W,L,L
2013,1/26/13,Northwestern,Nebraska,A,L,49,64,W,L,W,L,L,W,L,W,L,W,W,L,W,L,L,L,L,L,W,L
2013,2/2/13,Northwestern,Purdue,H,W,75,60,W,L,L,W,L,W,L,W,L,L,W,W,L,L,W,W,W,L,W,L
2013,2/9/13,Northwestern,Iowa,A,L,57,71,L,L,W,L,W,L,W,L,L,W,L,L,L,W,W,L,L,W,L,L
2013,2/14/13,Northwestern,Ohio St.,A,L,59,69,L,W,L,W,L,W,L,L,W,L,L,W,W,L,W,W,W,W,L,L
2013,2/17/13,Northwestern,Illinois,H,L,41,62,W,L,W,L,W,L,L,W,L,L,L,L,L,W,L,L,L,W,W,W
2013,2/24/13,Northwestern,Purdue,A,L,43,74,W,L,W,L,L,W,L,L,L,L,W,W,L,W,L,L,W,L,L,L
2013,2/28/13,Northwestern,Ohio St.,H,L,53,63,L,W,L,L,W,L,L,L,L,L,W,W,W,W,L,L,W,L,W,W
2013,3/10/13,Northwestern,Michigan St.,A,L,61,71,L,L,W,L,L,L,L,L,L,L,L,W,W,W,W,W,L,L,L,W
2013,3/14/13,Northwestern,Iowa,N,L,59,73,L,W,L,L,L,L,L,L,L,L,L,L,W,W,W,L,W,L,W,W
2013,12/22/12,UC Davis,Nicholls St.,N,W,82,71,L,L,W,L,L,L,L,W,W,L,L,L,L,L,W,L,L,L,L,L
2013,12/29/12,UC Davis,UC Irvine,A,L,58,69,L,W,L,L,L,L,W,W,L,W,L,W,L,L,L,L,L,W,L,W
2013,1/5/13,UC Davis,Pacific,H,L,64,74,W,L,L,L,L,W,W,L,W,L,L,W,W,L,L,W,W,L,L,L
2013,1/10/13,UC Davis,Cal Poly,H,W,69,67,L,L,L,L,W,W,L,W,L,L,W,L,W,L,L,L,L,W,W,W
2013,1/12/13,UC Davis,UC Santa Barbara,H,L,59,66,L,L,L,W,W,L,W,L,L,W,L,L,W,L,L,L,L,W,L,L
2013,1/17/13,UC Davis,Cal St. Northridge,A,W,74,71,L,L,W,W,L,W,L,L,W,L,W,L,L,L,W,L,L,L,L,L
2013,1/26/13,UC Davis,UC Riverside,H,W,79,72,W,L,W,L,L,W,L,W,W,L,L,L,L,L,W,L,L,L,W,L
2013,2/2/13,UC Davis,Pacific,A,L,64,77,L,W,L,L,W,L,W,W,L,W,L,L,L,W,W,W,L,W,W,W
2013,2/7/13,UC Davis,UC Santa Barbara,A,W,64,56,W,L,L,W,L,W,W,L,W,L,L,W,L,L,W,W,L,L,L,L
2013,2/9/13,UC Davis,Cal Poly,A,L,53,68,L,L,W,L,W,W,L,W,L,W,W,W,L,L,L,W,W,L,L,W
2013,2/16/13,UC Davis,Cal St. Northridge,H,W,73,61,W,L,W,W,L,W,L,W,L,W,L,L,L,W,L,W,W,W,L,L
2013,2/20/13,UC Davis,Long Beach St.,A,L,65,71,L,W,W,L,W,L,W,L,W,W,W,W,W,W,W,W,L,W,W,W
2013,2/28/13,UC Davis,UC Riverside,A,W,59,52,W,L,W,L,W,L,W,W,L,W,W,L,L,L,L,L,L,L,W,L
2013,3/7/13,UC Davis,Long Beach St.,H,L,76,77,W,L,W,L,W,W,L,W,W,W,W,W,W,L,W,W,W,W,L,L
2013,3/9/13,UC Davis,UC Irvine,H,L,85,88,L,W,L,W,W,L,W,W,W,L,W,W,L,L,W,W,W,W,W,L
2013,3/14/13,UC Davis,Cal Poly,N,L,41,64,W,L,W,W,L,W,W,W,L,L,L,W,W,W,L,W,W,W,W,W
2013,1/5/13,Tennessee Martin,Austin Peay,H,W,76,74,L,L,W,L,L,L,L,L,L,L,W,L,L,L,L,L,L,L,L,L
2013,1/10/13,Tennessee Martin,Tennessee St.,A,L,48,80,L,W,L,L,L,L,L,L,L,W,L,L,W,W,L,L,W,W,W,W
2013,1/19/13,Tennessee Martin,Morehead St.,H,L,74,88,L,L,L,L,L,L,L,W,L,L,L,W,L,L,L,W,W,L,L,W
2013,1/24/13,Tennessee Martin,Eastern Illinois,A,L,56,69,L,L,L,L,L,L,W,L,L,L,L,L,L,L,L,L,L,L,L,W
2013,1/26/13,Tennessee Martin,SIU Edwardsville,A,W,65,62,L,L,L,L,L,W,L,L,L,L,L,L,L,L,L,L,W,W,L,W
2013,1/31/13,Tennessee Martin,Eastern Kentucky,H,W,72,65,L,L,L,L,W,L,L,L,L,W,W,L,W,W,W,W,L,W,W,L
2013,2/7/13,Tennessee Martin,Eastern Illinois,H,L,65,93,L,L,L,W,L,L,L,L,W,W,L,L,L,L,L,L,W,W,W,L
2013,2/9/13,Tennessee Martin,SIU Edwardsville,H,W,77,68,L,L,W,L,L,L,L,W,W,L,L,L,L,W,W,L,W,L,W,L
2013,2/21/13,Tennessee Martin,Tennessee Tech,A,L,68,83,W,L,L,L,L,W,W,L,W,L,W,L,L,L,W,L,L,W,L,L
2013,2/23/13,Tennessee Martin,Longwood,H,W,89,79,L,L,L,L,W,W,L,W,L,L,L,L,L,L,L,L,W,L,W,W
2013,3/2/13,Tennessee Martin,Austin Peay,A,L,58,91,L,L,W,W,L,W,L,L,W,W,L,L,L,L,L,W,W,L,L,L
2013,3/6/13,Tennessee Martin,Morehead St.,N,L,66,73,L,W,W,L,W,L,L,W,W,L,W,L,L,L,W,W,L,L,W,L
2013,12/21/12,Northern Arizona,Colorado,A,L,51,98,L,L,W,L,W,L,W,L,W,L,W,W,W,W,W,W,L,W,L,W
2013,12/27/12,Northern Arizona,BYU,A,L,54,84,L,W,L,W,L,W,L,W,L,L,W,L,L,W,W,W,L,W,W,L
2013,1/5/13,Northern Arizona,Southern Utah,H,L,77,90,L,W,L,W,L,W,L,L,L,W,L,L,L,L,L,L,L,W,L,W
2013,1/10/13,Northern Arizona,Eastern Washington,A,L,59,82,W,L,W,L,W,L,L,L,W,L,W,L,W,L,L,L,L,W,L,L
2013,1/17/13,Northern Arizona,Weber St.,A,L,70,83,W,L,W,L,L,L,W,L,L,L,W,W,W,L,W,W,W,W,W,W
2013,1/26/13,Northern Arizona,North Dakota,H,L,79,81,L,L,L,W,L,L,L,L,W,W,L,L,W,W,L,L,W,W,W,L
2013,2/2/13,Northern Arizona,Southern Utah,A,L,67,78,L,L,W,L,L,L,L,W,W,L,W,W,L,L,L,L,L,W,W,W
2013,2/9/13,Northern Arizona,Eastern Washington,H,L,74,77,L,L,L,L,W,W,L,L,W,W,L,W,L,L,L,L,W,W,L,L
2013,2/16/13,Northern Arizona,North Dakota,A,W,74,72,L,L,W,W,L,L,W,W,L,L,W,W,W,L,W,L,W,W,L,W
2013,3/2/13,Northern Arizona,Weber St.,H,L,78,80,W,L,L,W,W,L,L,W,L,W,L,L,W,W,W,W,W,W,W,W
2013,3/7/13,Northern Arizona,Montana St.,A,L,79,83,L,L,W,W,L,L,W,L,W,L,W,L,W,L,L,L,L,L,W,L
2013,3/9/13,Northern Arizona,Montana,A,L,50,63,L,W,W,L,L,W,L,W,L,L,W,W,W,W,L,W,L,W,W,W
2013,3/14/13,Northern Arizona,Weber St.,N,L,58,84,W,W,L,L,W,L,W,L,L,L,W,W,W,W,W,W,W,W,W,W
2013,12/29/12,UMKC,Kansas St.,A,L,44,52,L,W,L,W,L,W,L,L,L,L,W,W,W,W,L,W,W,L,W,W
2013,1/3/13,UMKC,South Dakota St.,H,L,61,77,L,W,L,W,L,L,L,L,L,L,L,W,W,W,L,W,W,L,W,L
2013,1/9/13,UMKC,Utah Valley,H,L,66,78,L,W,L,L,L,L,L,L,L,L,L,W,L,W,L,W,L,W,L,L
2013,1/12/13,UMKC,South Dakota,A,W,90,86,W,L,L,L,L,L,L,L,L,L,W,L,L,L,W,L,W,L,L,W
2013,1/17/13,UMKC,Oakland,A,L,68,81,L,L,L,L,L,L,L,L,L,W,L,W,L,W,L,W,W,L,L,L
2013,2/2/13,UMKC,South Dakota St.,A,L,57,88,L,L,L,L,W,L,W,L,L,L,W,L,W,L,W,W,W,W,W,W
2013,2/9/13,UMKC,South Dakota,H,W,80,65,L,L,W,L,W,L,L,L,L,L,W,L,L,W,L,L,W,L,L,L
2013,2/16/13,UMKC,Oakland,H,L,74,86,W,L,W,L,L,L,L,L,W,L,L,L,W,L,W,W,W,W,W,W
2013,2/23/13,UMKC,Tennessee Tech,A,L,62,68,L,W,L,L,L,L,L,W,L,L,L,L,L,W,L,L,W,L,L,W
2013,2/28/13,UMKC,Western Illinois,A,L,50,53,W,L,L,L,L,L,W,L,L,L,W,L,W,W,L,W,W,W,L,L
2013,3/2/13,UMKC,IUPUI,A,W,48,44,L,L,L,L,L,W,L,L,L,L,L,L,L,L,L,L,L,L,L,L
2013,12/20/12,Alabama St.,UT Rio Grande Valley,N,L,70,76,L,L,L,L,L,L,W,L,L,L,L,L,L,L,L,W,L,L,W,L
2013,1/2/13,Alabama St.,Jackson St.,H,W,70,66,L,L,L,L,L,W,L,L,L,L,L,L,L,L,L,L,L,L,L,W
2013,1/4/13,Alabama St.,Grambling St.,H,W,69,56,L,L,L,L,W,L,L,L,L,W,L,L,L,L,L,L,L,L,L,L
2013,1/8/13,Alabama St.,Mississippi Valley S,A,W,69,65,L,L,W,L,L,L,L,W,W,L,L,L,L,L,L,L,L,L,L,W
2013,1/12/13,Alabama St.,Alabama A&M,A,L,57,64,L,W,L,L,L,L,W,W,L,W,L,L,L,W,L,W,W,W,L,L
2013,1/19/13,Alabama St.,Southern,H,L,67,79,W,L,L,L,L,W,W,L,W,L,L,W,L,W,W,W,W,W,W,W
2013,1/21/13,Alabama St.,Alcorn St.,H,W,49,46,L,L,L,L,W,W,L,W,L,L,L,L,L,W,L,W,W,W,L,W
2013,1/26/13,Alabama St.,Prairie View A&M,A,L,72,74,L,L,L,W,W,L,W,L,L,W,L,L,L,L,L,L,W,W,L,L
2013,1/28/13,Alabama St.,Texas Southern,A,L,65,97,L,L,W,W,L,W,L,L,W,L,L,L,L,W,W,W,W,L,W,W
2013,2/4/13,Alabama St.,Mississippi Valley S,H,W,73,65,W,W,L,W,L,L,W,L,L,L,L,W,L,L,L,W,L,L,W,L
2013,2/9/13,Alabama St.,Alabama A&M,H,W,69,62,W,L,W,L,L,W,L,L,L,W,W,L,L,W,L,L,L,L,W,L
2013,2/16/13,Alabama St.,Southern,A,L,49,58,L,W,L,L,W,L,L,L,W,W,W,W,W,W,W,L,W,W,L,W
2013,2/18/13,Alabama St.,Alcorn St.,A,W,66,58,W,L,L,W,L,L,L,W,W,L,W,L,W,L,W,L,W,L,L,L
2013,2/23/13,Alabama St.,Prairie View A&M,H,L,56,65,L,L,W,L,L,L,W,W,L,W,W,L,L,W,W,L,W,L,W,L
2013,2/25/13,Alabama St.,Texas Southern,H,L,50,70,L,W,L,L,L,W,W,L,W,L,L,W,W,W,W,W,W,W,W,W
2013,2/28/13,Alabama St.,Jackson St.,A,L,65,70,W,L,L,L,W,W,L,W,L,L,W,W,W,W,L,L,W,W,W,L
2013,3/2/13,Alabama St.,Grambling St.,A,W,74,62,L,L,L,W,W,L,W,L,L,L,L,L,L,L,L,L,L,L,L,L
2013,3/14/13,Alabama St.,Jackson St.,N,L,59,66,L,L,W,W,L,W,L,L,L,W,W,W,L,L,W,W,W,L,W,W
2013,1/9/13,Radford,High Point,H,W,59,54,W,L,W,W,L,L,L,L,L,L,W,L,L,L,L,L,L,L,W,W
2013,1/16/13,Radford,Longwood,H,W,82,72,W,W,L,L,L,L,L,L,W,L,L,L,L,L,L,L,L,L,L,L
2013,1/19/13,Radford,Gardner Webb,A,W,52,51,W,L,L,L,L,L,L,W,L,W,W,L,L,W,W,L,L,W,L,W
2013,1/26/13,Radford,Winthrop,H,W,58,57,L,L,L,L,L,W,L,W,W,L,L,W,W,L,L,L,L,W,L,W
2013,2/5/13,Radford,Liberty,A,L,70,75,L,L,W,L,W,W,L,W,L,L,W,L,L,W,L,L,W,L,W,L
2013,2/9/13,Radford,Presbyterian,H,W,76,65,L,W,L,W,W,L,W,L,L,L,L,L,L,L,W,L,W,L,L,W
2013,2/16/13,Radford,Longwood,A,L,61,76,L,W,W,L,W,L,L,L,W,W,L,L,L,L,L,L,L,L,W,L
2013,2/27/13,Radford,High Point,A,W,63,58,L,W,L,L,L,W,W,L,L,L,W,L,W,W,W,W,W,W,W,L
2013,3/2/13,Radford,Liberty,H,L,56,73,W,L,L,L,W,W,L,L,L,W,L,W,L,W,L,W,L,L,W,L
2013,3/5/13,Radford,Winthrop,N,L,58,60,L,L,L,W,W,L,L,L,W,L,W,W,L,L,W,L,L,W,L,W
2013,1/2/13,Miami OH,Massachusetts,H,L,69,70,L,W,L,W,W,L,L,L,L,W,W,L,L,W,L,W,W,W,W,W
2013,1/12/13,Miami OH,Buffalo,A,W,58,57,L,W,W,L,L,L,L,W,L,L,L,L,L,L,L,W,W,L,L,L
2013,1/16/13,Miami OH,Bowling Green,H,W,63,60,W,W,L,L,L,L,W,L,L,W,W,L,W,W,L,L,L,L,L,W
2013,1/19/13,Miami OH,Eastern Michigan,A,L,58,65,W,L,L,L,L,W,L,L,W,W,L,W,L,L,L,L,L,L,L,W
2013,1/30/13,Miami OH,Western Michigan,H,L,68,72,L,L,W,L,L,W,W,L,L,L,W,L,W,L,L,L,W,W,W,W
2013,2/2/13,Miami OH,Central Michigan,A,W,70,61,L,W,L,L,W,W,L,L,L,L,L,W,L,W,L,L,W,L,L,L
2013,2/6/13,Miami OH,Toledo,A,L,64,65,W,L,L,W,W,L,L,L,L,W,W,L,W,W,L,L,L,W,W,W
2013,2/13/13,Miami OH,Kent St.,A,L,70,87,L,W,W,L,L,L,L,W,L,L,L,W,W,L,L,L,L,W,L,W
2013,2/16/13,Miami OH,Buffalo,H,L,71,79,W,W,L,L,L,L,W,L,L,L,L,L,W,W,L,W,L,L,W,W
2013,2/23/13,Miami OH,Southern Illinois,A,L,68,74,W,L,L,L,L,W,L,L,L,L,L,L,L,L,L,W,L,W,W,L
2013,2/27/13,Miami OH,Bowling Green,A,L,44,52,L,L,L,L,W,L,L,L,L,L,W,L,L,W,W,L,W,L,W,L
2013,3/2/13,Miami OH,Kent St.,H,L,58,78,L,L,L,W,L,L,L,L,L,L,L,L,L,W,L,W,W,L,W,W
2013,3/11/13,Miami OH,Bowling Green,A,W,63,52,W,L,L,L,L,L,L,L,L,L,W,L,W,L,W,L,W,L,L,W
2013,3/13/13,Miami OH,Eastern Michigan,N,L,47,58,L,L,L,L,L,L,L,L,L,W,L,L,W,L,L,W,W,L,L,W
2013,12/22/12,Virginia,Old Dominion,N,L,61,63,W,L,W,W,W,W,W,W,W,W,W,L,L,L,L,L,L,L,L,L
